"","MMT00000044","MMT00000046","MMT00000051","MMT00000076","MMT00000080","MMT00000102","MMT00000149","MMT00000159","MMT00000207","MMT00000212","MMT00000231","MMT00000241","MMT00000268","MMT00000283","MMT00000334","MMT00000365","MMT00000368","MMT00000373","MMT00000384","MMT00000401","MMT00000418","MMT00000464","MMT00000517","MMT00000525","MMT00000549","MMT00000550","MMT00000602","MMT00000608","MMT00000701","MMT00000713","MMT00000719","MMT00000743","MMT00000792","MMT00000793","MMT00000801","MMT00000840","MMT00000864","MMT00000887","MMT00000963","MMT00000988","MMT00000996","MMT00001022","MMT00001077","MMT00001085","MMT00001100","MMT00001110","MMT00001154","MMT00001185","MMT00001190","MMT00001245","MMT00001260","MMT00001291","MMT00001298","MMT00001318","MMT00001373","MMT00001387","MMT00001394","MMT00001397","MMT00001423","MMT00001434","MMT00001486","MMT00001496","MMT00001510","MMT00001545","MMT00001555","MMT00001587","MMT00001596","MMT00001613","MMT00001646","MMT00001675","MMT00001698","MMT00001714","MMT00001732","MMT00001791","MMT00001806","MMT00001923","MMT00001947","MMT00001949","MMT00001995","MMT00002002","MMT00002004","MMT00002021","MMT00002022","MMT00002037","MMT00002042","MMT00002046","MMT00002048","MMT00002050","MMT00002099","MMT00002102","MMT00002151","MMT00002160","MMT00002161","MMT00002175","MMT00002209","MMT00002227","MMT00002238","MMT00002272","MMT00002304","MMT00002330"
"MMT00001291",0.0034853283185728,0.0259387782034683,0.00650041032967423,0.00904806295409521,8.86846781672734e-05,0.0192372387857165,0.0110077170348592,0.0118090649286117,0.00749237661845425,0.0121586714965601,0.0381127788849401,0.395943826313908,0.70247451257125,0.049401636015584,0.0633833807693096,0.230428067162274,0.159992953327685,0.00548938537192645,0.0178255316809789,0.0728238202980144,0.00533977422564037,0.0256840054363505,0.0175785395150555,0.0140505520608539,0.0997734919884418,0.00875510132886079,0.00129548712087414,0.00853236624587459,0.0180259087269149,0.00788070053848339,0.284582703768336,0.0303971069029163,0.403671685709421,0.0338790892397411,0.013918421516287,0.0317113453611261,0.0167323986138189,0.0113742100831321,0.0149652311233262,0.00723473481838872,0.013173065497225,0.0261024002168616,0.0142497992466493,0.00174389792532957,0.00670594795107615,0.242114373794241,0.0340399150444119,0.0094632165898592,0.00417352161792321,0.042205333366018,0.0287964290788836,1,0.0357836438066282,0.0104614065693438,0.139257834904031,0.0652258508784605,0.032955801602335,0.00747509571269092,0.577548591852535,0.043796505927342,0.0213134091884157,0.116618875606596,0.01041164470431,0.42413171697338,0.0200492231908042,0.00116900020120364,0.0386415404158393,0.00124009901685003,0.0321076460079049,0.0297612073865028,0.0297173391388575,0.0206148777665281,0.431026016719765,0.00138265325251919,0.017802440907626,0.0121595346007224,0.043320697945362,0.0195454839195165,0.00379855839157927,0.0176040066321223,0.615309417086365,0.00698538782113074,0.085884015825819,0.0357459265882453,0.00456997600243741,0.0832551406619156,0.569670141915907,0.0182985692531357,0.0666080158065052,0.0258870437728372,0.024228434414536,0.0714155552902296,0.0156217747955928,0.0425484333419692,0.0364266038170206,0.0167338731735012,0.116422632599785,0.00771429840533193,0.0045506621714717,0.0225811619900086
"MMT00001298",0.105944687505743,0.00558553457878569,0.0346133975543143,0.0505588699766647,0.00774124954263665,0.0298817477514402,0.00802996307623193,0.0276552637486811,0.015629113163867,0.00770554541498403,0.00918597869079122,0.0237579787897867,0.0392852528253446,0.0217912936847013,0.0463525871632291,0.0196663705033295,0.0143244046056722,0.0106325711731675,0.0146073097386206,0.0126325871563916,0.0239139892557183,0.0049333595340036,0.0244897717951727,0.021087943811477,0.0380884124145214,0.00769643055865446,0.0281697763873911,0.0114373433032359,0.012599606915535,0.02375551869192,0.0248589054547022,0.0145989613013657,0.0209318192951875,0.0785114861682277,0.00256145967281143,0.017102568005394,0.0370213962747771,0.00993703139161779,0.00968796327400915,0.0159608904880691,0.00363550074330722,0.033223334248722,0.0124536783128476,0.0128402559223468,0.0212976511957837,0.0101305040104638,0.0424214877437131,0.0118766585110104,0.0163831949469576,0.0277823524739939,0.0404445825317049,0.0357836438066282,0.999999999999999,0.0524909771117108,0.0138408044100932,0.0474746830918875,0.0228183245271238,0.0564387340293497,0.0298303199866639,0.0697887647984143,0.0312642179915994,0.00863683766965881,0.0078054109369229,0.0178371782125643,0.0139466656996075,0.030928690737975,0.0065761349765864,0.0148146983310509,0.0250635618135311,0.0135469356465365,0.0299638687915611,0.0155762957767233,0.0185055858910536,0.0064661330651975,0.030898825842901,0.0139130556893831,0.00598338793310229,0.00519652568162026,0.00973074205536176,0.0164158418950565,0.0349987752094242,0.0136888105779494,0.0115407437708068,0.0251143906841203,0.0185915981290229,0.0571358895175162,0.0249506688577847,0.0184049493918479,0.0312628345110857,0.0196809246248088,0.0293071993122794,0.011345971819231,0.0182430933147365,0.0132966217207425,0.0385170769553413,0.0145248782852232,0.0491867382916333,0.0271210267087289,0.0254230120364361,0.00526626706321545
"MMT00001318",0.0357081228883625,0.000270960197117474,0.544734190625732,0.017233619112865,0.00609348395195172,0.0272811606177137,0.00249303768389072,0.232046861497634,0.000542394685596036,0.000721613522292055,0.000435375942987848,0.0473451534432519,0.0194380123503248,0.0162837789670924,0.23220992771583,0.0217699392213447,0.00861292639188268,0.0313786540492506,0.0160593624255297,0.000374862391484302,0.0322009169103493,0.000116588690403334,0.138900846177012,0.0517607123383698,0.0527074093094791,0.00170942467317597,0.0569895542867841,0.0118040677892177,0.0081636299459856,0.0131314652192467,0.00229182744815777,0.0377262723874211,0.0193107137874066,0.250016841001733,0.00405504695461909,0.026913272052457,0.0083009972627157,0.00407506995078409,0.00894598256115274,0.0445927036769843,0.000161519054792125,0.122647339791767,0.0134388357593463,0.215668353089176,0.0290632788184732,0.00167599021256079,0.200622088342107,0.0990500767351263,0.00313061012668964,0.0602396418887375,0.163919419730793,0.0104614065693438,0.0524909771117108,0.999999999999999,0.000326172198430174,0.0309582562289323,0.0708696800853666,0.21374514165734,0.0283503540961128,0.240355568978503,0.034498102142376,0.000396063192209245,0.000414107720445877,0.0340654902978542,0.00237412690119676,0.185771028832169,0.0402581898671495,0.0951554336407454,0.0181106511387313,0.0912381693756512,0.170460922926768,0.00823026833730211,0.0126014702061109,0.0151521223123646,0.149065074048884,0.0115831020767656,0.000316714101278008,0.0215277498559138,0.0541716781406205,0.0472374976756386,0.0293539313955827,0.0186326919422284,0.000585428826701862,0.0500178284739625,0.00152051721203202,0.132423068916224,0.0259902291347448,0.0119651356344346,0.0707334436680187,0.0400169749220484,0.0844742209590866,0.00018651218584804,0.0498817944577684,0.0144194634640668,0.150701131372386,0.000852453885127319,0.148085808468078,0.363069499917237,0.0113027447003799,0.000318813644878669
"MMT00001373",0.00520230828567419,0.262225486301174,0.000217643610590477,0.0269961893791195,0.000434311960015815,0.00297588724231051,0.0294524516656559,0.0030091047680863,0.018761993913013,0.137804772675893,0.464550101801207,0.0708533625278919,0.157870587145241,0.0716094729842572,0.00115315513412648,0.0740692666793572,0.248176470686132,0.00591758770485255,0.0758803768273725,0.058638899014083,0.0010384038331565,0.164802354995818,0.00150061658192061,0.000538945228586742,0.00980052828442324,0.0245233273779262,0.00023387706036191,0.0194948086648137,0.0358425295936692,0.0235088381033547,0.308468382138342,0.00888112522785651,0.15839886540585,0.00923516815523114,0.0200805472118093,0.0143101827106816,0.0113189297683708,0.00813054452636509,0.0313829404874752,0.014170293996433,0.0973571918195832,0.00141271513775004,0.066675163866221,7.85291101599448e-05,0.00136350837589621,0.210566502882089,0.0065509546270963,0.00247275228482349,0.00631251121818808,0.0251442220190551,0.0119507728245064,0.139257834904031,0.0138408044100932,0.000326172198430174,1,0.0632963655542854,0.00431869795209744,0.00134930061184175,0.111697853764433,0.000405250640670728,0.0306361469814766,0.612150436903023,0.0892761909436895,0.0874055887488715,0.00922535092818187,8.53871754794853e-05,0.0129530590941706,0.000117302002527228,0.00326350098871115,0.000625202421556839,0.00389971643312024,0.00823471499552995,0.182786009275588,0.000280071930685575,0.00951505169081059,0.0151019539469814,0.46091424512431,0.0100893532052893,0.00748603812308684,0.0182436427650166,0.129580841935269,0.011707461891408,0.123207027257803,0.0195849655630701,0.0102151541710293,0.00793632755207874,0.10378234723914,0.00707271336054368,0.00353545654054639,0.02677579460087,0.000690214850829341,0.523375112538528,0.00442981655760262,0.0166068759512637,0.00865832259569209,0.0499249086984769,0.00492151873899396,0.000220918894473151,0.00364482314757503,0.0746580888889509
"MMT00001387",0.0145041523698505,0.041730878385761,0.0135221607001553,0.0185754274930676,0.00270831794325893,0.00394333613653782,0.00219783299618108,0.0472993128408472,0.00246308368003207,0.00634869445870173,0.0269611648680698,0.0557062696444313,0.0930496939229161,0.01339215786777,0.0243900530541096,0.150528548940893,0.0599889334434759,0.105501103514123,0.124057739940768,0.00770209227280096,0.00287189369636063,0.0149888309817412,0.0242874752843762,0.00198789433899622,0.0358327620490919,0.00207700726983298,0.00671194111874101,0.0827313496818677,0.0114706881601766,0.0188177260406243,0.0447191000638279,0.0292842941387007,0.0563540054406022,0.0499195821715333,0.00477685306599546,0.0253251582621304,0.0084699948725898,0.00181987396607559,0.0570674374049309,0.0674259821798416,0.00445295285313729,0.00284589194197062,0.0419337022193491,0.0476097091488009,0.0131124269375503,0.0176584047698061,0.0615672676765119,0.0415322441022942,0.00163237220791755,0.0676079618417043,0.07440034184388,0.0652258508784605,0.0474746830918875,0.0309582562289323,0.0632963655542854,0.999999999999999,0.00762557177309087,0.0352193346599018,0.0543771358749352,0.0142614136650563,0.0725425184175271,0.040019080161968,0.00474443627021115,0.0691339771931758,0.00128549056239819,0.0200531695387431,0.0118056059657687,0.005941292011976,0.00474663264924998,0.0180924508828978,0.0751850431634719,0.00114083686561629,0.0345203118709862,0.00493846093148012,0.185734770391935,0.0138404129055642,0.0280480455664321,0.0118210869917646,0.122493748279235,0.0457882576318637,0.0572178320530407,0.0319443513516806,0.0151461479126164,0.0592382849715614,0.00322631795417668,0.0652863590742436,0.0600179073192641,0.00224553215025871,0.0288452721776222,0.0343852293363693,0.0027402434156853,0.0481700922389669,0.016358286344768,0.00534628144173222,0.0317391790738888,0.0067336548312212,0.020027441512892,0.0305574122825144,0.00366195493566142,0.00976639889616962
"MMT00001394",0.0167644232800519,0.0144675092303932,0.0539773913800024,0.0233287579873498,0.00302870528414636,0.0104984329411759,0.16022567945316,0.0528882389068264,0.0371804858863291,0.00465266398171324,0.000708454517508276,0.0118204355553622,0.0212591247545299,0.170011729236293,0.0285240442066043,0.0399887516427212,0.0405763517128436,0.00969111837408044,0.0229919354063309,0.0131437013725526,0.346450853538442,0.00822562089652121,0.03072126933871,0.456347600063178,0.0842046672361525,0.202142027048592,0.0241765718821047,0.0143483449382352,0.0357817822997734,0.0104349757605531,0.00993874723429063,0.0173159330763069,0.00750272755657875,0.0284013261968615,0.0230052998457663,0.0408620306500305,0.00665694401553715,0.000762244619574985,0.04419715994016,0.0351774499107289,0.00560396723243677,0.0671103297012152,0.0613192850195342,0.0202494072900224,0.02979973661305,0.0118994726750245,0.115009324265547,0.0482279371697934,0.107072049636794,0.0598335231071252,0.0737691594396306,0.032955801602335,0.0228183245271238,0.0708696800853666,0.00431869795209744,0.00762557177309087,1,0.00650590690998289,0.0219878549219135,0.026599043190338,0.0337794261858054,0.00684507936357177,0.0279140664722048,0.0112769376160112,0.197754987635664,0.00256131849981631,0.0252732883292928,0.0176590209544615,0.229212017661468,0.0347611465325586,0.0577730624665705,0.0322501765242022,0.0147598651223393,0.0122871736497946,0.0290291940427245,0.00960780536525238,0.000163622639253414,0.0228235094177229,0.0202357860542898,0.0799053662475964,0.023147750034953,0.00973267226198446,0.154077805522129,0.0290735860416622,0.0198458991563112,0.0152245011747501,0.0222266544878871,0.0205430725798092,0.0309956253126165,0.0893402286649912,0.297099622348163,0.00695956212867692,0.00872524925854576,0.0424506851771334,0.083661429669732,0.0559286211977161,0.0318227153197782,0.00482997626504472,0.264497509403465,0.0321560907598041
"MMT00001397",0.037477622992513,0.000160055390604431,0.18021917668157,0.0172666463840979,0.0141838389375279,0.0568351751903829,0.000854325116697365,0.0428481280584522,0.00276022237028381,0.00334887191093873,0.00285237671199522,0.0237525263183551,0.0121233478996902,0.0166653831050029,0.183696129914625,0.0171892159482794,0.00290664887342269,0.0513687696750662,0.00672400696521553,0.00662211331075063,0.00693508581290091,0.000469411866783501,0.0695695333604379,0.0136568175846062,0.015149780536829,0.000663343450293507,0.062289658966841,0.022912868455029,0.00409723000237892,0.0111346855812743,0.00719652108754029,0.0152801049616505,0.0133793998960573,0.0860861908872253,0.00475612327026509,0.00236015783111698,0.0108215622768391,0.0351853428139332,0.00778324891887993,0.0254067468278507,0.0013549715445535,0.103681074896756,0.00452607718315492,0.0642610764614835,0.0410123185669596,0.00109327861295463,0.0335927856670005,0.0196702041642169,0.00197350247837577,0.00602168115273205,0.0224875174297546,0.00747509571269092,0.0564387340293497,0.21374514165734,0.00134930061184175,0.0352193346599018,0.00650590690998289,1,0.0101581435307426,0.213739686856323,0.0274889151750468,0.00213408983084259,0.00031261103450776,0.0249286581001712,0.000534667809418432,0.240982035039563,0.0189179084655386,0.0811572518759242,0.0136419547211896,0.0882720880625694,0.046871922788662,0.0167842199821378,0.00829865975516562,0.0254299795090543,0.0668621686458694,0.00662405868988153,0.00438512337571339,0.0125656637853018,0.059380397318103,0.0432574941460174,0.0107839302971391,0.0252551680334789,0.000459385789146162,0.0543038816391576,0.00849190786228399,0.0936086896381021,0.00946749505199799,0.0115021000185164,0.100511465997719,0.0202866480424816,0.0218392116215556,0.00213372709610104,0.0498283448149212,0.00932016297833602,0.0436633821496101,0.0010502448236575,0.123036463960495,0.200142568386669,0.00422960338731102,0.000306085844817055
"MMT00001423",0.00346084220921799,0.021311274079563,0.0170193471457414,0.0144703528905182,2.72474633688844e-05,0.0170189165896785,0.00558696679114145,0.0343361120483289,0.000833120383118894,0.00807773070331818,0.0389926159904664,0.65107033690215,0.841739570282033,0.029662321290904,0.0657461350396611,0.157719774538053,0.157736011231414,0.00527297563655531,0.011775636084983,0.0338886978738481,0.00270599843412378,0.0165354701617689,0.0310713377607541,0.00377578550897092,0.114901579437377,0.00333581420009331,0.000799148410141667,0.00707854259404214,0.0307893501890513,0.0128324397913167,0.223368370252824,0.0620316347988017,0.684626796356964,0.0699150948096087,0.00888090245948164,0.05338887532464,0.0143831552503697,0.0156031359627577,0.0107132141792573,0.0114865773503159,0.00807403742615379,0.0243251823816705,0.0162004801145635,0.00281502047397579,0.00212171332606177,0.312175395692807,0.0553490601012181,0.0197478459675964,0.00175819983294188,0.0704276571101828,0.0586231562665384,0.577548591852535,0.0298303199866639,0.0283503540961128,0.111697853764433,0.0543771358749352,0.0219878549219135,0.0101581435307426,1,0.0488656163867546,0.0140008676497807,0.116285399794845,0.00751748536847162,0.432692824972937,0.00522221977701204,0.00334650034762103,0.0612076884011606,0.00229932921724183,0.0138718977220231,0.0158454684006935,0.0282247715600938,0.0188976310584204,0.63153025462066,0.000249691380984066,0.0275527986506484,0.0149709990742029,0.0423858660995959,0.0231595327782846,0.0034034674358611,0.0189061170554009,0.940594510388527,0.00618951850511118,0.0281647132758648,0.0463500854136087,0.000724502726592088,0.0953258279560332,0.935511368939761,0.0124983659916564,0.0476336931530155,0.0267258739334752,0.0180827171583404,0.044011388723283,0.0157265092236087,0.0534154590245992,0.048724380115451,0.0056759370172327,0.143078939653194,0.0285812754476569,0.00200934885636399,0.0181927908771523
"MMT00001434",0.0426795003328342,4.22879860100097e-06,0.267529368825602,0.0164841894179337,0.00353951725945307,0.191289578890923,0.00022278411161798,0.0364548632223791,0.00127108218364781,0.000522374889646045,0.000747628980676125,0.100055758073141,0.0463185062270104,0.00620586453640648,0.492109658145128,0.044159232645148,0.00729686760020968,0.0136652166473371,0.000907010539015749,0.0106624987501192,0.0111203428943465,3.15404531855076e-05,0.231166665890862,0.0414710038414178,0.0731473873750747,0.000175031933775841,0.102442716420598,0.00370748347850902,0.00190825554400623,0.00589048601634672,0.0155313445403061,0.0227596332046752,0.0405929626512986,0.157197265913407,0.0024505345234162,0.0131810393753983,0.0239827219486226,0.03245474918886,0.00149017051049432,0.00864171365323235,0.000135169502202665,0.257782930954738,0.00149635634029884,0.0679362935442171,0.0846194259613824,0.00969493540418743,0.0383588539118823,0.0298609617573567,0.00153427886418582,0.00935096721836858,0.0353643764002125,0.043796505927342,0.0697887647984143,0.240355568978503,0.000405250640670728,0.0142614136650563,0.026599043190338,0.213739686856323,0.0488656163867546,1,0.0101955999689051,0.000931315916165167,0.000159073565840654,0.0818536485480496,0.00317010582605995,0.238583516207182,0.0385068413632637,0.136049213284256,0.0520180801077886,0.130493730920291,0.0508557718553111,0.0373344766312017,0.0238802502723006,0.0167165383441762,0.0499497539248879,0.00799327066107492,0.000596011844106784,0.0165593179231626,0.00388935752246237,0.00829395037997867,0.0466095583960057,0.0109036023544065,0.000739563521919088,0.0331566385270843,0.00295893233502653,0.30527499083347,0.0502522680345933,0.0422905249754551,0.329112349825078,0.00771684152873914,0.0649543452526534,0.000320858916695423,0.074806432651106,0.0249441309976223,0.101714918474416,0.000763247463606644,0.417016221125061,0.321154430360982,0.00461353212791748,3.13118552005261e-05
"MMT00001486",0.031130570228221,0.0477005941576112,0.0319977134735062,0.0254537644671256,0.016259896477076,0.000917187831393941,0.0116770891819948,0.0444938977089188,0.00876789226670872,0.0170668355505471,0.0117336324418954,0.0159828192551742,0.0184569929357258,0.0208749006637885,0.016369780567525,0.0493191247851192,0.0970671104785824,0.0471150933405682,0.123593188891838,0.0052199226125618,0.0320656744529032,0.0208179821784539,0.0218096371520917,0.0146610869731557,0.0813858577651208,0.0143168475230319,0.0179468448993831,0.0364553782813212,0.0177410109884678,0.0339067415472925,0.017958226831147,0.0369102301829076,0.0167856518596553,0.0387542522476961,0.0237355457087832,0.0381181882624605,0.0048321502907016,0.00105309740122703,0.043642366531509,0.0308551506138114,0.00447609698576034,0.0109200268653581,0.106812166753057,0.0289743045518384,0.0225881096934834,0.00509223077076153,0.0770053234252212,0.0786657198950609,0.0117624737761937,0.057714434726169,0.0656247013683948,0.0213134091884157,0.0312642179915994,0.034498102142376,0.0306361469814766,0.0725425184175271,0.0337794261858054,0.0274889151750468,0.0140008676497807,0.0101955999689051,1,0.00944061464510292,0.00817146932056597,0.0260971940317986,0.00544033681006831,0.0152259445211847,0.0252191519387902,0.00512823359195715,0.0107515790507693,0.0206153470940332,0.0554927644396718,0.000793909569463915,0.0180543777031339,0.021328991259669,0.0523221684057171,0.0111691342942389,0.01369920915895,0.0207501408671657,0.0562576214192861,0.133546136143247,0.0208462517550409,0.00420106845252329,0.0216017129950242,0.0833206090290345,0.0227945024418839,0.0179240893819315,0.0153115072220028,0.00231650780687407,0.0141139419228221,0.0749028821853619,0.0104209643322332,0.0104860164344381,0.0280372327309989,0.0244191297795448,0.0413999645587357,0.0173853301615036,0.0142003460736064,0.0298650566490365,0.0280686521673018,0.0173633502125149
"MMT00001496",0.00412660147438623,0.160953151680076,0.000247564444503511,0.00690601328518403,0.00018416594874972,0.0107354162274565,0.0368589805046073,0.00137398724798827,0.016007336113049,0.152095625710688,0.454726081975143,0.0630838655925701,0.142503282306478,0.0600687795078317,0.000951213697209076,0.048930170019637,0.132678807280582,0.00359544490324863,0.0461911700978811,0.087363310554964,0.00119934358408691,0.16740492565333,0.00147115737168597,0.000790322097658286,0.00761428208098514,0.0378870026298727,0.000263549662534229,0.011872239036837,0.0456745835604823,0.0153205172176392,0.28793985978195,0.00490341345117115,0.120153354465187,0.00351698001233676,0.0240202910620013,0.010356615985708,0.00976091355584139,0.0292330180053893,0.0191640925535931,0.0067736025391228,0.105628481356774,0.00360434005510531,0.0367452397583768,2.92639217831453e-05,0.000530255647371666,0.255052638068662,0.00413851992866405,0.000457544263626646,0.00909978476640323,0.0145736834252256,0.00387513263025654,0.116618875606596,0.00863683766965881,0.000396063192209245,0.612150436903023,0.040019080161968,0.00684507936357177,0.00213408983084259,0.116285399794845,0.000931315916165167,0.00944061464510292,1,0.136358598470117,0.0515840789177072,0.0111284977454164,9.17355250778988e-05,0.0158759449292863,0.0020183865060193,0.00665689060555688,0.000534583772844105,0.00143253789982198,0.0377598767863541,0.159041424710377,9.86152686675777e-05,0.00444639557586177,0.0127419247430824,0.39857862364355,0.00991938281990216,0.00776778913286168,0.00729538024134237,0.113150916914725,0.0209934932537192,0.131077506537158,0.0136614017526542,0.00969419452809842,0.00927051512845812,0.114676429196523,0.0164411124574437,0.00409093926160664,0.0173075349465043,0.00407171093123011,0.519398394710417,0.0036695453275505,0.0233366891865236,0.00387860408124631,0.0339167716320982,0.00772238948862123,0.000185065752002135,0.00375561186299778,0.0636695891832475
"MMT00001510",0.00663124898181722,0.132451475244407,0.00034685777633735,0.0077374049836324,0.0240380978355567,0.00184268673188886,0.195553892827198,0.00336373564728006,0.110116480634481,0.10936132752354,0.089071416462747,0.00101545699920707,0.0061221262824974,0.0385910228043226,7.40898811579134e-05,0.00428943124901689,0.0193964042960535,0.00511852831507772,0.0534410312623214,0.0196564878483714,0.0283194913516395,0.17883000841529,0.000239272839562992,0.015341448278434,0.00563827490021013,0.209918010922285,0.00124364796333498,0.0166369109072644,0.0828521268261776,0.0162659634809613,0.0233904039094723,0.00301507656345807,0.00411820416000813,0.00030998199381232,0.0662040937298372,0.0165871303273352,0.0129593256699297,0.0100184146067488,0.0338544130417937,0.0098138707059865,0.0882390801071209,0.00203652670539213,0.0441522366654151,0.00114360044672217,0.000400598184925457,0.0408807444466661,0.0039150157752744,0.00225114294288723,0.17813395732434,0.0167281763878097,0.004031508119362,0.01041164470431,0.0078054109369229,0.000414107720445877,0.0892761909436895,0.00474443627021115,0.0279140664722048,0.00031261103450776,0.00751748536847162,0.000159073565840654,0.00817146932056597,0.136358598470117,1,0.00106097091486167,0.0826978703226529,0.000219742398796631,0.00707624811041305,0.00558282712917231,0.00819093677111951,0.000282365804031004,0.00174414088720988,0.0196434820858697,0.00719357968415329,0.00644240610706094,0.00172719958123574,0.0171904135488371,0.0708061891309404,0.00781019833245773,0.0210073344218623,0.00939290640935938,0.00672877810336969,0.015300391769715,0.180749173299922,0.00167145559062254,0.0683788035827299,0.00031350692546644,0.00730455982595902,0.0184241622318779,0.000379223213294921,0.0151730781260613,0.0174196102795211,0.130906572098669,0.00141404780208987,0.0205291565118981,0.00159888147762987,0.0887971169913943,0.000240440181960048,6.84125198139988e-05,0.0408611381511676,0.160195648004603
"MMT00001545",0.00328728041975997,0.00865645549163427,0.0306250425610216,0.0142249702679235,0.000140559654409523,0.0218781242376359,0.00160716812531725,0.0284282704655959,0.000354100298942708,0.00390698612449609,0.0220440116485934,0.601964854515736,0.499794053464426,0.020617639177715,0.124591649001895,0.254653843334871,0.126322245929544,0.0116218672368219,0.0105501004200253,0.048772282209624,0.00236066965615132,0.01137079684211,0.0706423510420541,0.00753549566659591,0.0782842537641312,0.000641429482494316,0.0074302315354228,0.00671308177987971,0.0101684898859305,0.0126316855596821,0.134568195880056,0.0920442832138605,0.425644530266987,0.114262484987149,0.00893669488013995,0.0312996657926782,0.012417091497374,0.0137983992078937,0.0102814956913074,0.00779395506237447,0.00410247710713591,0.0231102945847603,0.011546189939937,0.0096666219333101,0.0228603066179462,0.147352489383847,0.0472172854579448,0.0215452696238143,0.000224956684185708,0.0538551493967637,0.0554474531465945,0.42413171697338,0.0178371782125643,0.0340654902978542,0.0874055887488715,0.0691339771931758,0.0112769376160112,0.0249286581001712,0.432692824972937,0.0818536485480496,0.0260971940317986,0.0515840789177072,0.00106097091486167,1,0.00395980361322467,0.0085563020542012,0.0486983040515948,0.00588320931892116,0.0276524888050088,0.0623552143847032,0.052868314011125,0.0132547584859706,0.428198087002226,0.00182150963121459,0.0405952716771543,0.021270054254373,0.0317651759955086,0.0300686530039701,0.0035658850338892,0.0293757430664743,0.452302491376216,0.00692340406273339,0.0174786330174771,0.0645749155671293,0.000256925447370982,0.11739115540358,0.406888736818461,0.00887750800601561,0.120069781078744,0.014740949955297,0.0075630750567518,0.0274082393908769,0.0383124086013565,0.0306903336326313,0.0727003548492965,0.0011355635326179,0.134186426698205,0.0488393506310891,0.00093626295924462,0.00500224291249133
"MMT00001555",0.0100431513179646,0.0380564077705187,0.00287163749454646,0.0104813258196471,0.0364785704719403,0.0219529280335351,0.256792375553835,0.00657540749086033,0.174027769887768,0.0244890403763679,0.00327768537494586,0.00179436372456018,0.00508798966786344,0.0946435130321147,0.0028263700615909,0.0130218081000218,0.0106663168627944,0.0073836870407245,0.0076758487222539,0.0382378342735633,0.27290920192163,0.0394265445707593,0.00227536989210049,0.338306627250424,0.020791593518726,0.342477443894147,0.0153709485216312,0.0130054879660783,0.0374121102187381,0.00568847566409695,0.00895680564326153,0.00477012576486791,0.00148290670891258,0.00157471632175907,0.037957980951357,0.0108232878894288,0.0123691147100423,0.0164525553251719,0.0329555335362931,0.0113715895694144,0.0832478471336329,0.0197352697718247,0.0219248201782635,0.00547255270167756,0.0272060884968056,0.0207098423900355,0.0149161479395651,0.00800046402870032,0.24259629747683,0.014357574434095,0.00693705309641901,0.0200492231908042,0.0139466656996075,0.00237412690119676,0.00922535092818187,0.00128549056239819,0.197754987635664,0.000534667809418432,0.00522221977701204,0.00317010582605995,0.00544033681006831,0.0111284977454164,0.0826978703226529,0.00395980361322467,1,0.00061156518763908,0.0103899928514721,0.0073027273485905,0.184166273046769,0.0173964405658682,0.00988210834610198,0.0601465392852234,0.00607406590172616,0.0404825312517143,0.00279862489532327,0.0135002830844878,0.00264546760237641,0.0295294640879298,0.00435703126135423,0.0114050042929542,0.00563080199112679,0.00714182627549851,0.249403616982272,0.00472633194126061,0.0983919130023962,0.00181491761631036,0.00496976134892386,0.0683616236626367,0.00635260075364503,0.0257200416793781,0.160557529700428,0.0154330213784586,0.00655703361207842,0.0411090118593773,0.00404990144269129,0.137305123568997,0.00567589433395121,0.000136769546601214,0.231076311594462,0.164943547602167
"MMT00001587",0.0793466962638446,0.000215948002989369,0.174939573923077,0.0242417342821415,0.0478050781173288,0.0703819421950268,3.51892008121558e-05,0.0516420119705239,0.00248550822141533,0.00115048817890551,0.00291292081305691,0.015077323389807,0.00267715703239053,0.000616913159092652,0.132508647241132,0.00289388975725532,0.000523327753719504,0.0463590420341388,0.00232182509904732,0.00121465055601143,0.00422627209485228,0.000306966190105809,0.0968164862983132,0.00714156968686062,0.0106752534995058,7.7123525426366e-05,0.067094864711746,0.0134547204293208,0.00109507001305577,0.0137226107497285,0.0011137311045557,0.0295601177243053,0.00501936314455931,0.0879493083864749,0.00349261314672446,0.00545035777407729,0.0192519686790176,0.0428539759321378,0.00325848569029219,0.0237364772792464,0.00101800222495559,0.0726196733642287,0.00105405374931599,0.193233438981678,0.0439396806854451,0.000303217051386822,0.0167993598421314,0.0350622598717189,0.0011857438121743,0.00705501523084365,0.0185640964257775,0.00116900020120364,0.030928690737975,0.185771028832169,8.53871754794853e-05,0.0200531695387431,0.00256131849981631,0.240982035039563,0.00334650034762103,0.238583516207182,0.0152259445211847,9.17355250778988e-05,0.000219742398796631,0.0085563020542012,0.00061156518763908,1,0.0249824559850229,0.117943354172768,0.00366025426173152,0.0640441129329553,0.0418311339216556,0.0114828878702096,0.00180226500520877,0.0572367082240587,0.0536503335762577,0.0145907216722568,0.00262176546815312,0.0125799155276869,0.0292835352968481,0.00567352841333197,0.00290547504921804,0.0300900114867123,1.3644694982107e-05,0.0243923343955969,0.00825581993074832,0.152261382407101,0.00368901569462559,0.0183645194328446,0.0564491610235745,0.00513433220791755,0.0145795810240459,9.30208507247106e-05,0.054072277679442,0.00658839897198886,0.0301246833712028,0.00102910559768141,0.0610103105671067,0.419825258363574,0.00146060647372122,0.000126156070995697
